temperature_2m,precipitation,relativehumidity_2m,windspeed_10m,is_day,shortwave_radiation,year,month,day
12.9,0.0,21,4.7,0,0.0,2021,2,17
12.1,0.0,18,7.2,0,0.0,2021,2,17
12.0,0.0,18,9.0,0,0.0,2021,2,17
12.4,0.0,19,8.3,0,0.0,2021,2,17
12.4,0.0,21,6.9,0,0.0,2021,2,17
12.5,0.0,25,5.1,0,0.0,2021,2,17
12.4,0.0,26,4.0,0,0.0,2021,2,17
12.1,0.0,26,5.8,0,0.0,2021,2,17
14.6,0.0,24,3.7,1,63.0,2021,2,17
18.9,0.0,18,2.3,1,284.0,2021,2,17
21.2,0.0,16,4.8,1,518.0,2021,2,17
23.0,0.0,14,5.3,1,742.0,2021,2,17
24.5,0.0,13,5.4,1,864.0,2021,2,17
25.9,0.0,12,5.5,1,909.0,2021,2,17
27.0,0.0,11,7.8,1,895.0,2021,2,17
27.9,0.0,12,9.7,1,832.0,2021,2,17
28.0,0.0,12,9.4,1,680.0,2021,2,17
27.7,0.0,13,6.8,1,469.0,2021,2,17
26.0,0.0,14,3.3,1,232.0,2021,2,17
23.0,0.0,18,4.0,0,27.0,2021,2,17
20.0,0.0,22,6.6,0,0.0,2021,2,17
15.9,0.0,28,10.9,0,0.0,2021,2,17
14.3,0.0,27,11.7,0,0.0,2021,2,17
13.0,0.0,23,9.1,0,0.0,2021,2,17
11.9,0.0,19,7.2,0,0.0,2021,2,18
11.6,0.0,19,9.4,0,0.0,2021,2,18
12.0,0.0,19,8.0,0,0.0,2021,2,18
12.7,0.0,18,6.9,0,0.0,2021,2,18
12.9,0.0,19,5.4,0,0.0,2021,2,18
12.7,0.0,19,4.7,0,0.0,2021,2,18
12.4,0.0,20,4.7,0,0.0,2021,2,18
12.1,0.0,21,4.4,0,0.0,2021,2,18
14.5,0.0,20,4.4,1,74.0,2021,2,18
20.3,0.0,14,3.8,1,317.0,2021,2,18
22.3,0.0,13,4.6,1,564.0,2021,2,18
24.2,0.0,13,3.4,1,769.0,2021,2,18
26.0,0.0,12,3.2,1,910.0,2021,2,18
27.5,0.0,11,4.5,1,978.0,2021,2,18
28.6,0.0,11,5.9,1,965.0,2021,2,18
29.4,0.0,11,7.1,1,871.0,2021,2,18
29.7,0.0,11,8.4,1,705.0,2021,2,18
29.2,0.0,13,8.2,1,484.0,2021,2,18
27.7,0.0,14,3.6,1,232.0,2021,2,18
25.9,0.0,16,1.6,0,28.0,2021,2,18
23.6,0.0,18,4.4,0,0.0,2021,2,18
19.5,0.0,23,7.1,0,0.0,2021,2,18
17.8,0.0,25,9.7,0,0.0,2021,2,18
17.0,0.0,25,10.1,0,0.0,2021,2,18
16.8,0.0,24,5.1,0,0.0,2021,2,19
16.4,0.0,23,5.4,0,0.0,2021,2,19
15.7,0.0,24,6.8,0,0.0,2021,2,19
15.7,0.0,24,7.7,0,0.0,2021,2,19
15.7,0.0,25,8.7,0,0.0,2021,2,19
15.4,0.0,26,7.6,0,0.0,2021,2,19
15.2,0.0,25,4.7,0,0.0,2021,2,19
15.8,0.0,24,2.2,0,0.0,2021,2,19
18.2,0.0,25,3.3,1,73.0,2021,2,19
19.6,0.0,39,5.8,1,307.0,2021,2,19
21.2,0.0,37,4.9,1,547.0,2021,2,19
23.2,0.0,31,3.2,1,747.0,2021,2,19
25.0,0.0,25,2.8,1,886.0,2021,2,19
26.8,0.0,22,1.8,1,952.0,2021,2,19
28.1,0.0,21,1.0,1,941.0,2021,2,19
28.8,0.0,20,1.5,1,851.0,2021,2,19
29.0,0.0,20,1.6,1,690.0,2021,2,19
28.7,0.0,20,3.7,1,472.0,2021,2,19
27.2,0.0,23,9.2,1,226.0,2021,2,19
24.8,0.0,26,14.2,0,27.0,2021,2,19
22.2,0.0,31,9.3,0,0.0,2021,2,19
21.4,0.0,32,3.1,0,0.0,2021,2,19
20.5,0.0,33,4.7,0,0.0,2021,2,19
20.0,0.0,34,8.5,0,0.0,2021,2,19
18.3,0.0,37,5.1,0,0.0,2021,2,20
17.3,0.0,39,5.1,0,0.0,2021,2,20
16.7,0.0,40,4.7,0,0.0,2021,2,20
15.8,0.0,42,4.8,0,0.0,2021,2,20
15.1,0.0,45,5.4,0,0.0,2021,2,20
14.7,0.0,45,5.6,0,0.0,2021,2,20
14.0,0.0,47,7.6,0,0.0,2021,2,20
14.0,0.0,46,7.0,0,0.0,2021,2,20
16.5,0.0,40,4.1,1,73.0,2021,2,20
17.4,0.0,40,5.8,1,307.0,2021,2,20
19.3,0.0,35,6.5,1,547.0,2021,2,20
21.2,0.0,31,2.6,1,747.0,2021,2,20
23.1,0.0,27,0.8,1,886.0,2021,2,20
25.0,0.0,25,0.5,1,952.0,2021,2,20
26.5,0.0,22,0.8,1,939.0,2021,2,20
27.6,0.0,21,1.5,1,848.0,2021,2,20
28.5,0.0,19,2.4,1,692.0,2021,2,20
28.3,0.0,18,4.0,1,478.0,2021,2,20
26.3,0.0,21,1.1,1,231.0,2021,2,20
24.7,0.0,24,3.4,0,29.0,2021,2,20
21.2,0.0,31,9.7,0,0.0,2021,2,20
19.6,0.0,35,8.6,0,0.0,2021,2,20
18.6,0.0,37,8.5,0,0.0,2021,2,20
17.7,0.0,37,7.3,0,0.0,2021,2,20
16.7,0.0,35,7.0,0,0.0,2021,2,21
16.0,0.0,34,5.6,0,0.0,2021,2,21
16.2,0.0,32,4.0,0,0.0,2021,2,21
16.5,0.0,33,6.2,0,0.0,2021,2,21
16.4,0.0,37,6.2,0,0.0,2021,2,21
15.9,0.0,43,7.1,0,0.0,2021,2,21
15.4,0.0,50,6.0,0,0.0,2021,2,21
14.9,0.0,54,5.5,0,0.0,2021,2,21
17.6,0.0,47,4.7,1,74.0,2021,2,21
20.9,0.0,35,5.4,1,305.0,2021,2,21
22.6,0.0,34,3.6,1,544.0,2021,2,21
24.6,0.0,31,2.6,1,744.0,2021,2,21
26.5,0.0,29,5.2,1,884.0,2021,2,21
28.0,0.0,26,6.5,1,952.0,2021,2,21
29.0,0.0,24,7.1,1,945.0,2021,2,21
29.9,0.0,23,6.9,1,849.0,2021,2,21
30.2,0.0,22,7.4,1,678.0,2021,2,21
29.7,0.0,23,9.1,1,452.0,2021,2,21
28.6,0.0,25,7.4,1,222.0,2021,2,21
26.1,0.0,29,7.3,0,28.0,2021,2,21
25.2,0.0,29,4.3,0,0.0,2021,2,21
21.8,0.0,37,6.0,0,0.0,2021,2,21
19.8,0.0,44,5.4,0,0.0,2021,2,21
19.2,0.0,43,9.0,0,0.0,2021,2,21
19.3,0.0,41,6.8,0,0.0,2021,2,22
19.3,0.0,40,4.0,0,0.0,2021,2,22
18.8,0.0,40,6.5,0,0.0,2021,2,22
18.0,0.0,41,6.5,0,0.0,2021,2,22
17.6,0.0,41,5.8,0,0.0,2021,2,22
17.3,0.0,42,5.4,0,0.0,2021,2,22
16.2,0.0,45,2.9,0,0.0,2021,2,22
16.3,0.0,44,3.3,0,0.0,2021,2,22
18.7,0.0,38,3.7,1,74.0,2021,2,22
21.8,0.0,33,2.3,1,300.0,2021,2,22
23.4,0.0,30,3.6,1,522.0,2021,2,22
25.3,0.0,27,3.1,1,701.0,2021,2,22
27.0,0.0,25,2.5,1,850.0,2021,2,22
28.4,0.0,23,1.9,1,909.0,2021,2,22
29.7,0.0,21,2.7,1,911.0,2021,2,22
30.5,0.0,20,4.2,1,786.0,2021,2,22
30.6,0.0,20,3.8,1,603.0,2021,2,22
30.2,0.0,20,4.1,1,358.0,2021,2,22
29.3,0.0,20,6.4,1,164.0,2021,2,22
26.8,0.0,23,14.5,0,25.0,2021,2,22
24.0,0.0,28,10.9,0,0.0,2021,2,22
22.3,0.0,33,10.3,0,0.0,2021,2,22
23.4,0.0,30,7.3,0,0.0,2021,2,22
22.4,0.0,34,8.4,0,0.0,2021,2,22
20.9,0.0,36,11.5,0,0.0,2021,2,23
19.9,0.0,38,5.9,0,0.0,2021,2,23
18.7,0.0,42,3.1,0,0.0,2021,2,23
18.7,0.0,42,3.3,0,0.0,2021,2,23
17.8,0.0,47,5.2,0,0.0,2021,2,23
16.9,0.0,53,6.9,0,0.0,2021,2,23
16.7,0.0,60,6.1,0,0.0,2021,2,23
16.5,0.0,58,5.1,1,0.0,2021,2,23
19.1,0.0,47,4.7,1,78.0,2021,2,23
21.0,0.0,41,8.2,1,313.0,2021,2,23
22.4,0.0,36,5.7,1,552.0,2021,2,23
23.9,0.0,33,4.1,1,744.0,2021,2,23
25.7,0.0,29,1.6,1,876.0,2021,2,23
27.0,0.0,27,1.9,1,943.0,2021,2,23
28.2,0.0,26,1.3,1,928.0,2021,2,23
29.0,0.0,25,1.0,1,831.0,2021,2,23
29.7,0.0,23,5.1,1,683.0,2021,2,23
29.6,0.0,23,5.6,1,475.0,2021,2,23
28.1,0.0,24,7.9,1,227.0,2021,2,23
25.9,0.0,27,14.2,0,30.0,2021,2,23
23.6,0.0,32,13.6,0,0.0,2021,2,23
21.4,0.0,37,10.8,0,0.0,2021,2,23
21.3,0.0,36,7.9,0,0.0,2021,2,23
21.5,0.0,37,5.1,0,0.0,2021,2,23
20.4,0.0,37,6.3,0,0.0,2021,2,24
18.0,0.0,42,5.6,0,0.0,2021,2,24
17.3,0.0,46,2.7,0,0.0,2021,2,24
17.7,0.0,46,2.6,0,0.0,2021,2,24
17.4,0.0,48,3.2,0,0.0,2021,2,24
17.2,0.0,49,3.3,0,0.0,2021,2,24
16.3,0.0,48,4.4,0,0.0,2021,2,24
16.7,0.0,47,3.8,1,0.0,2021,2,24
19.3,0.0,41,4.0,1,80.0,2021,2,24
21.2,0.0,37,2.9,1,311.0,2021,2,24
22.8,0.0,34,2.6,1,542.0,2021,2,24
24.7,0.0,30,1.9,1,742.0,2021,2,24
26.4,0.0,28,2.5,1,862.0,2021,2,24
28.0,0.0,27,4.3,1,941.0,2021,2,24
29.2,0.0,25,5.3,1,934.0,2021,2,24
30.0,0.0,24,4.3,1,847.0,2021,2,24
30.5,0.0,23,1.9,1,688.0,2021,2,24
30.3,0.0,23,3.3,1,469.0,2021,2,24
27.7,0.0,25,8.7,1,227.0,2021,2,24
25.3,0.0,29,13.9,0,27.0,2021,2,24
23.8,0.0,32,9.0,0,0.0,2021,2,24
22.3,0.0,35,8.9,0,0.0,2021,2,24
20.2,0.0,34,10.2,0,0.0,2021,2,24
19.2,0.0,31,11.4,0,0.0,2021,2,24
18.7,0.0,30,3.6,0,0.0,2021,2,25
20.2,0.0,28,6.6,0,0.0,2021,2,25
19.5,0.0,31,8.3,0,0.0,2021,2,25
19.1,0.0,35,8.4,0,0.0,2021,2,25
18.4,0.0,39,7.2,0,0.0,2021,2,25
17.8,0.0,42,5.4,0,0.0,2021,2,25
17.2,0.0,43,6.2,0,0.0,2021,2,25
16.5,0.0,47,6.2,1,0.0,2021,2,25
19.2,0.0,41,6.4,1,83.0,2021,2,25
22.2,0.0,36,5.1,1,320.0,2021,2,25
23.5,0.0,34,3.9,1,560.0,2021,2,25
25.1,0.0,30,3.1,1,762.0,2021,2,25
26.9,0.0,27,1.8,1,900.0,2021,2,25
28.5,0.0,25,1.8,1,964.0,2021,2,25
29.9,0.0,24,1.5,1,949.0,2021,2,25
30.6,0.0,23,1.8,1,859.0,2021,2,25
30.9,0.0,21,2.5,1,702.0,2021,2,25
30.8,0.0,19,3.6,1,487.0,2021,2,25
30.5,0.0,19,4.0,1,237.0,2021,2,25
28.0,0.0,24,7.4,0,32.0,2021,2,25
24.1,0.0,33,12.0,0,0.0,2021,2,25
21.6,0.0,38,12.4,0,0.0,2021,2,25
20.7,0.0,37,9.8,0,0.0,2021,2,25
20.1,0.0,35,4.0,0,0.0,2021,2,25
21.3,0.0,31,12.0,0,0.0,2021,2,26
20.9,0.0,33,7.8,0,0.0,2021,2,26
20.5,0.0,36,4.7,0,0.0,2021,2,26
19.9,0.0,39,3.7,0,0.0,2021,2,26
19.1,0.0,42,3.3,0,0.0,2021,2,26
19.2,0.0,42,3.3,0,0.0,2021,2,26
18.3,0.0,43,4.7,0,0.0,2021,2,26
16.8,0.0,47,6.9,1,0.0,2021,2,26
19.7,0.0,42,6.1,1,85.0,2021,2,26
21.9,0.0,40,3.7,1,322.0,2021,2,26
23.3,0.0,37,2.9,1,562.0,2021,2,26
25.3,0.0,32,0.5,1,762.0,2021,2,26
27.5,0.0,28,1.1,1,901.0,2021,2,26
29.3,0.0,26,2.8,1,965.0,2021,2,26
30.9,0.0,23,4.1,1,950.0,2021,2,26
31.9,0.0,21,3.7,1,862.0,2021,2,26
32.3,0.0,19,5.0,1,703.0,2021,2,26
32.0,0.0,19,5.1,1,488.0,2021,2,26
30.5,0.0,22,5.1,1,238.0,2021,2,26
27.9,0.0,26,4.1,0,32.0,2021,2,26
25.2,0.0,32,6.9,0,0.0,2021,2,26
21.9,0.0,40,8.0,0,0.0,2021,2,26
20.9,0.0,42,10.9,0,0.0,2021,2,26
20.8,0.0,42,8.4,0,0.0,2021,2,26
21.2,0.0,40,2.5,0,0.0,2021,2,27
20.8,0.0,40,7.6,0,0.0,2021,2,27
20.5,0.0,41,4.2,0,0.0,2021,2,27
19.6,0.0,43,6.2,0,0.0,2021,2,27
18.7,0.0,44,4.8,0,0.0,2021,2,27
18.2,0.0,44,6.2,0,0.0,2021,2,27
17.5,0.0,46,6.6,0,0.0,2021,2,27
17.2,0.0,47,5.0,1,0.0,2021,2,27
20.3,0.0,40,2.9,1,88.0,2021,2,27
23.0,0.0,37,3.7,1,327.0,2021,2,27
24.9,0.0,33,3.6,1,567.0,2021,2,27
26.8,0.0,30,3.4,1,766.0,2021,2,27
28.5,0.0,27,3.1,1,905.0,2021,2,27
30.1,0.0,25,3.6,1,969.0,2021,2,27
31.5,0.0,22,4.8,1,957.0,2021,2,27
32.2,0.0,20,6.8,1,865.0,2021,2,27
32.5,0.0,19,5.5,1,710.0,2021,2,27
32.2,0.0,19,4.4,1,490.0,2021,2,27
30.9,0.0,21,7.0,1,239.0,2021,2,27
28.2,0.0,26,7.7,0,33.0,2021,2,27
26.5,0.0,28,6.1,0,0.0,2021,2,27
24.4,0.0,32,6.1,0,0.0,2021,2,27
21.6,0.0,38,9.7,0,0.0,2021,2,27
20.8,0.0,40,5.6,0,0.0,2021,2,27
17.9,0.0,43,5.8,0,0.0,2022,2,1
17.6,0.0,43,4.0,0,0.0,2022,2,1
17.0,0.0,44,4.7,0,0.0,2022,2,1
16.1,0.0,43,5.0,0,0.0,2022,2,1
15.9,0.0,41,5.1,0,0.0,2022,2,1
15.8,0.0,40,5.1,0,0.0,2022,2,1
14.8,0.0,41,5.1,0,0.0,2022,2,1
15.3,0.0,41,4.7,0,0.0,2022,2,1
16.9,0.0,40,5.5,1,47.0,2022,2,1
19.3,0.0,47,6.9,1,258.0,2022,2,1
20.9,0.0,48,7.3,1,489.0,2022,2,1
22.4,0.0,41,4.3,1,682.0,2022,2,1
24.1,0.0,35,1.5,1,816.0,2022,2,1
25.8,0.0,29,2.2,1,878.0,2022,2,1
27.2,0.0,26,1.6,1,837.0,2022,2,1
28.1,0.0,25,6.4,1,712.0,2022,2,1
28.1,0.0,25,6.0,1,593.0,2022,2,1
27.7,0.0,27,8.7,1,403.0,2022,2,1
27.5,0.0,24,13.7,1,167.0,2022,2,1
24.9,0.0,28,15.8,0,13.0,2022,2,1
22.6,0.0,33,10.8,0,0.0,2022,2,1
19.8,0.0,41,4.4,0,0.0,2022,2,1
18.5,0.0,44,4.8,0,0.0,2022,2,1
18.5,0.0,42,5.1,0,0.0,2022,2,1
18.0,0.0,43,4.7,0,0.0,2022,2,2
17.1,0.0,45,5.5,0,0.0,2022,2,2
16.1,0.0,48,6.4,0,0.0,2022,2,2
15.1,0.0,50,5.2,0,0.0,2022,2,2
14.6,0.0,50,3.6,0,0.0,2022,2,2
14.0,0.0,52,4.5,0,0.0,2022,2,2
12.9,0.0,56,2.9,0,0.0,2022,2,2
13.1,0.0,54,4.0,0,0.0,2022,2,2
14.8,0.0,49,4.7,1,48.0,2022,2,2
19.8,0.0,37,3.5,1,261.0,2022,2,2
21.8,0.0,35,4.6,1,493.0,2022,2,2
23.7,0.0,34,5.4,1,688.0,2022,2,2
25.3,0.0,33,7.2,1,824.0,2022,2,2
26.8,0.0,28,9.0,1,889.0,2022,2,2
27.6,0.0,26,12.0,1,876.0,2022,2,2
27.8,0.0,27,10.1,1,786.0,2022,2,2
27.7,0.0,28,8.2,1,592.0,2022,2,2
27.3,0.0,29,5.8,1,384.0,2022,2,2
26.5,0.0,31,3.8,1,169.0,2022,2,2
24.1,0.0,39,6.4,0,13.0,2022,2,2
23.7,0.0,36,11.3,0,0.0,2022,2,2
22.1,0.0,40,10.9,0,0.0,2022,2,2
19.9,0.0,46,5.7,0,0.0,2022,2,2
17.3,0.0,55,2.7,0,0.0,2022,2,2
16.0,0.0,58,2.3,0,0.0,2022,2,3
15.8,0.0,55,6.5,0,0.0,2022,2,3
16.0,0.0,51,7.2,0,0.0,2022,2,3
15.6,0.0,49,6.5,0,0.0,2022,2,3
14.9,0.0,49,5.4,0,0.0,2022,2,3
14.7,0.0,47,4.3,0,0.0,2022,2,3
13.9,0.0,47,4.7,0,0.0,2022,2,3
14.1,0.0,45,3.6,0,0.0,2022,2,3
15.8,0.0,42,6.0,1,49.0,2022,2,3
19.7,0.0,36,5.8,1,261.0,2022,2,3
21.2,0.0,45,6.5,1,493.0,2022,2,3
22.9,0.0,44,5.0,1,687.0,2022,2,3
24.7,0.0,40,4.7,1,824.0,2022,2,3
26.4,0.0,34,6.2,1,891.0,2022,2,3
27.7,0.0,27,6.9,1,868.0,2022,2,3
28.2,0.0,25,9.2,1,766.0,2022,2,3
28.1,0.0,25,9.4,1,604.0,2022,2,3
27.8,0.0,26,7.0,1,401.0,2022,2,3
27.4,0.0,27,5.3,1,179.0,2022,2,3
24.7,0.0,32,8.9,0,13.0,2022,2,3
24.4,0.0,31,10.7,0,0.0,2022,2,3
22.0,0.0,35,5.6,0,0.0,2022,2,3
19.1,0.0,45,4.5,0,0.0,2022,2,3
16.9,0.0,53,8.4,0,0.0,2022,2,3
16.2,0.0,53,10.2,0,0.0,2022,2,4
15.6,0.0,53,6.8,0,0.0,2022,2,4
15.4,0.0,52,6.8,0,0.0,2022,2,4
15.0,0.0,51,6.6,0,0.0,2022,2,4
14.6,0.0,50,5.9,0,0.0,2022,2,4
14.4,0.0,48,6.6,0,0.0,2022,2,4
14.2,0.0,47,6.5,0,0.0,2022,2,4
13.7,0.0,47,6.5,0,0.0,2022,2,4
15.3,0.0,44,7.1,1,49.0,2022,2,4
21.0,0.0,34,3.3,1,263.0,2022,2,4
23.1,0.0,34,5.5,1,496.0,2022,2,4
24.6,0.0,34,5.5,1,692.0,2022,2,4
26.1,0.0,32,4.7,1,829.0,2022,2,4
27.5,0.0,26,4.4,1,897.0,2022,2,4
28.6,0.0,21,7.0,1,878.0,2022,2,4
29.0,0.0,18,7.2,1,775.0,2022,2,4
29.1,0.0,16,3.6,1,629.0,2022,2,4
28.6,0.0,15,6.1,1,430.0,2022,2,4
27.0,0.0,24,3.6,1,193.0,2022,2,4
25.0,0.0,23,2.5,0,16.0,2022,2,4
20.9,0.0,27,11.8,0,0.0,2022,2,4
18.0,0.0,32,12.7,0,0.0,2022,2,4
17.0,0.0,35,8.7,0,0.0,2022,2,4
19.1,0.0,31,9.0,0,0.0,2022,2,4
17.4,0.0,34,11.9,0,0.0,2022,2,5
16.0,0.0,40,4.5,0,0.0,2022,2,5
16.2,0.0,45,2.8,0,0.0,2022,2,5
15.5,0.0,50,5.4,0,0.0,2022,2,5
14.6,0.0,54,4.2,0,0.0,2022,2,5
14.7,0.0,54,3.9,0,0.0,2022,2,5
13.8,0.0,61,5.4,0,0.0,2022,2,5
14.5,0.0,56,2.3,0,0.0,2022,2,5
16.5,0.0,49,0.4,1,50.0,2022,2,5
18.3,0.0,46,2.4,1,263.0,2022,2,5
20.0,0.0,43,2.4,1,495.0,2022,2,5
21.8,0.0,38,3.1,1,690.0,2022,2,5
23.3,0.0,35,3.1,1,830.0,2022,2,5
24.8,0.0,32,2.3,1,902.0,2022,2,5
25.8,0.0,29,2.4,1,895.0,2022,2,5
26.5,0.0,27,2.9,1,806.0,2022,2,5
26.7,0.0,26,2.9,1,633.0,2022,2,5
26.6,0.0,24,3.1,1,425.0,2022,2,5
26.2,0.0,29,1.9,1,187.0,2022,2,5
25.8,0.0,25,1.3,0,15.0,2022,2,5
22.4,0.0,34,8.6,0,0.0,2022,2,5
19.3,0.0,43,10.1,0,0.0,2022,2,5
18.0,0.0,47,7.4,0,0.0,2022,2,5
17.8,0.0,47,6.7,0,0.0,2022,2,5
18.5,0.0,43,6.6,0,0.0,2022,2,6
17.2,0.0,46,3.6,0,0.0,2022,2,6
16.9,0.0,46,3.7,0,0.0,2022,2,6
16.0,0.0,48,3.3,0,0.0,2022,2,6
15.6,0.0,49,2.2,0,0.0,2022,2,6
15.1,0.0,50,3.3,0,0.0,2022,2,6
14.3,0.0,57,3.6,0,0.0,2022,2,6
14.4,0.0,58,3.2,0,0.0,2022,2,6
16.0,0.0,54,2.9,1,49.0,2022,2,6
19.1,0.0,41,1.5,1,261.0,2022,2,6
20.7,0.0,36,3.8,1,493.0,2022,2,6
22.4,0.0,33,3.0,1,691.0,2022,2,6
24.3,0.0,30,1.5,1,819.0,2022,2,6
26.1,0.0,27,2.5,1,896.0,2022,2,6
27.3,0.0,25,4.6,1,857.0,2022,2,6
27.5,0.0,24,6.2,1,765.0,2022,2,6
28.0,0.0,23,3.6,1,596.0,2022,2,6
27.6,0.0,22,7.4,1,408.0,2022,2,6
27.5,0.0,23,8.3,1,188.0,2022,2,6
25.1,0.0,30,9.2,0,16.0,2022,2,6
23.1,0.0,36,8.4,0,0.0,2022,2,6
20.8,0.0,40,5.4,0,0.0,2022,2,6
18.3,0.0,43,6.3,0,0.0,2022,2,6
17.3,0.0,46,4.5,0,0.0,2022,2,6
17.0,0.0,48,9.7,0,0.0,2022,2,7
16.4,0.0,50,8.0,0,0.0,2022,2,7
15.3,0.0,55,6.5,0,0.0,2022,2,7
15.1,0.0,55,7.2,0,0.0,2022,2,7
15.4,0.0,52,7.1,0,0.0,2022,2,7
15.4,0.0,51,6.7,0,0.0,2022,2,7
14.6,0.0,54,4.4,0,0.0,2022,2,7
14.6,0.0,52,4.0,0,0.0,2022,2,7
16.5,0.0,46,5.5,1,51.0,2022,2,7
20.4,0.0,37,6.6,1,264.0,2022,2,7
21.9,0.0,41,9.4,1,496.0,2022,2,7
23.4,0.0,39,7.2,1,691.0,2022,2,7
25.2,0.0,35,5.1,1,837.0,2022,2,7
26.9,0.0,29,3.7,1,906.0,2022,2,7
28.4,0.0,24,9.0,1,877.0,2022,2,7
28.0,0.0,25,15.0,1,714.0,2022,2,7
28.1,0.0,24,11.6,1,561.0,2022,2,7
28.1,0.0,22,10.5,1,402.0,2022,2,7
26.7,0.0,25,3.4,1,163.0,2022,2,7
24.1,0.0,32,3.5,0,16.0,2022,2,7
21.1,0.0,38,5.2,0,0.0,2022,2,7
19.3,0.0,43,5.7,0,0.0,2022,2,7
19.7,0.0,41,5.6,0,0.0,2022,2,7
19.8,0.0,40,10.7,0,0.0,2022,2,7
19.5,0.0,42,6.4,0,0.0,2022,2,8
18.7,0.0,46,5.4,0,0.0,2022,2,8
15.8,0.6,71,11.3,0,0.0,2022,2,8
15.5,0.3,74,6.8,0,0.0,2022,2,8
14.7,0.0,77,6.2,0,0.0,2022,2,8
13.9,0.0,81,5.0,0,0.0,2022,2,8
14.0,0.0,84,4.0,0,0.0,2022,2,8
13.9,0.0,78,4.0,0,0.0,2022,2,8
15.6,0.0,71,4.4,1,47.0,2022,2,8
17.5,0.0,60,4.5,1,211.0,2022,2,8
18.9,0.0,58,4.8,1,468.0,2022,2,8
20.6,0.0,52,4.9,1,662.0,2022,2,8
21.9,0.0,48,3.8,1,730.0,2022,2,8
23.2,0.0,43,1.9,1,807.0,2022,2,8
24.2,0.0,38,2.6,1,740.0,2022,2,8
25.5,0.0,34,8.9,1,659.0,2022,2,8
25.3,0.0,33,10.7,1,602.0,2022,2,8
24.9,0.0,34,6.6,1,387.0,2022,2,8
23.8,0.0,35,9.1,1,165.0,2022,2,8
19.2,0.0,49,17.9,0,14.0,2022,2,8
18.1,0.0,55,8.9,0,0.0,2022,2,8
18.4,0.1,51,9.4,0,0.0,2022,2,8
17.1,0.0,68,4.3,0,0.0,2022,2,8
18.7,0.0,49,4.1,0,0.0,2022,2,8
16.6,0.0,60,6.4,0,0.0,2022,2,9
15.1,0.0,73,6.6,0,0.0,2022,2,9
14.7,0.0,72,2.3,0,0.0,2022,2,9
14.3,0.0,67,1.6,0,0.0,2022,2,9
13.9,0.0,65,1.8,0,0.0,2022,2,9
12.9,0.0,68,1.8,0,0.0,2022,2,9
12.1,0.0,65,2.5,0,0.0,2022,2,9
11.5,0.0,63,4.4,0,0.0,2022,2,9
13.4,0.0,56,3.3,1,53.0,2022,2,9
16.8,0.0,55,3.7,1,267.0,2022,2,9
18.3,0.0,54,2.5,1,497.0,2022,2,9
19.9,0.0,50,1.8,1,699.0,2022,2,9
21.5,0.0,47,1.9,1,797.0,2022,2,9
23.0,0.1,40,2.0,1,830.0,2022,2,9
24.2,0.0,35,2.5,1,775.0,2022,2,9
25.5,0.0,29,2.9,1,717.0,2022,2,9
26.0,0.0,26,7.5,1,627.0,2022,2,9
25.1,0.0,28,8.7,1,379.0,2022,2,9
24.1,0.0,32,5.1,1,197.0,2022,2,9
22.8,0.0,39,3.3,0,13.0,2022,2,9
20.3,0.0,44,9.0,0,0.0,2022,2,9
16.8,0.0,55,9.3,0,0.0,2022,2,9
15.0,0.0,58,8.7,0,0.0,2022,2,9
14.1,0.0,55,9.8,0,0.0,2022,2,9
13.4,0.0,55,7.9,0,0.0,2022,2,10
13.1,0.0,57,6.1,0,0.0,2022,2,10
13.1,0.0,55,6.9,0,0.0,2022,2,10
13.1,0.0,53,8.3,0,0.0,2022,2,10
13.7,0.0,50,9.8,0,0.0,2022,2,10
13.4,0.0,51,10.4,0,0.0,2022,2,10
12.9,0.0,53,8.6,0,0.0,2022,2,10
12.6,0.0,54,8.3,0,0.0,2022,2,10
14.6,0.0,51,9.0,1,52.0,2022,2,10
19.1,0.0,45,6.6,1,258.0,2022,2,10
20.4,0.0,44,6.8,1,488.0,2022,2,10
21.9,0.0,41,5.8,1,687.0,2022,2,10
23.5,0.0,35,3.8,1,832.0,2022,2,10
24.9,0.0,27,4.7,1,835.0,2022,2,10
25.6,0.0,24,6.4,1,793.0,2022,2,10
25.8,0.0,23,6.2,1,741.0,2022,2,10
26.0,0.0,23,6.8,1,595.0,2022,2,10
25.4,0.0,24,8.3,1,369.0,2022,2,10
24.0,0.0,26,5.2,1,198.0,2022,2,10
22.7,0.0,31,3.7,0,21.0,2022,2,10
19.8,0.0,29,11.0,0,0.0,2022,2,10
17.9,0.0,28,12.5,0,0.0,2022,2,10
16.1,0.0,32,12.8,0,0.0,2022,2,10
14.9,0.0,35,11.0,0,0.0,2022,2,10
13.3,0.0,40,8.8,0,0.0,2022,2,11
12.2,0.0,44,5.0,0,0.0,2022,2,11
11.9,0.0,47,6.5,0,0.0,2022,2,11
11.7,0.0,51,8.6,0,0.0,2022,2,11
11.3,0.0,54,8.6,0,0.0,2022,2,11
10.9,0.0,55,7.9,0,0.0,2022,2,11
10.4,0.0,52,8.0,0,0.0,2022,2,11
10.1,0.0,50,9.4,0,0.0,2022,2,11
12.5,0.0,42,7.7,1,59.0,2022,2,11
19.0,0.0,29,2.2,1,286.0,2022,2,11
21.0,0.0,24,5.6,1,525.0,2022,2,11
22.5,0.0,25,7.1,1,722.0,2022,2,11
